經度,緯度,label
121.14000000000004,24.45999999999996,1
121.17000000000004,24.45999999999996,1
121.20000000000005,24.45999999999996,1
121.23000000000005,24.45999999999996,1
121.26000000000005,24.45999999999996,0
121.29000000000005,24.45999999999996,0
121.32000000000005,24.45999999999996,0
121.35000000000005,24.45999999999996,0
121.38000000000005,24.45999999999996,0
121.41000000000005,24.45999999999996,0
121.44000000000005,24.45999999999996,0
121.47000000000006,24.45999999999996,0
121.50000000000006,24.45999999999996,0
121.53000000000006,24.45999999999996,0
121.56000000000006,24.45999999999996,0
121.59000000000006,24.45999999999996,0
121.62000000000006,24.45999999999996,0
121.65000000000006,24.45999999999996,0
121.68000000000006,24.45999999999996,0
121.71000000000006,24.45999999999996,0
121.74000000000007,24.45999999999996,0
121.77000000000007,24.45999999999996,0
121.80000000000007,24.45999999999996,0
121.83000000000007,24.45999999999996,0
121.86000000000007,24.45999999999996,0
121.89000000000007,24.45999999999996,0
121.92000000000007,24.45999999999996,0
121.95000000000007,24.45999999999996,0
121.98000000000008,24.45999999999996,0
120.0,24.42999999999996,0
120.03,24.42999999999996,0
120.06,24.42999999999996,0
120.09,24.42999999999996,0
120.12,24.42999999999996,0
120.15,24.42999999999996,0
120.18,24.42999999999996,0
120.21000000000001,24.42999999999996,1
120.24000000000001,24.42999999999996,1
120.27000000000001,24.42999999999996,1
120.30000000000001,24.42999999999996,1
120.33000000000001,24.42999999999996,1
120.36000000000001,24.42999999999996,1
120.39000000000001,24.42999999999996,1
120.42000000000002,24.42999999999996,1
120.45000000000002,24.42999999999996,1
120.48000000000002,24.42999999999996,1
120.51000000000002,24.42999999999996,1
120.54000000000002,24.42999999999996,1
120.57000000000002,24.42999999999996,1
120.60000000000002,24.42999999999996,1
120.63000000000002,24.42999999999996,1
120.66000000000003,24.42999999999996,1
120.69000000000003,24.42999999999996,1
120.72000000000003,24.42999999999996,1
120.75000000000003,24.42999999999996,1
120.78000000000003,24.42999999999996,1
120.81000000000003,24.42999999999996,1
120.84000000000003,24.42999999999996,1
120.87000000000003,24.42999999999996,1
120.90000000000003,24.42999999999996,1
120.93000000000004,24.42999999999996,1
120.96000000000004,24.42999999999996,1
120.99000000000004,24.42999999999996,1
121.02000000000004,24.42999999999996,1
121.05000000000004,24.42999999999996,1
121.08000000000004,24.42999999999996,1
121.11000000000004,24.42999999999996,1
121.14000000000004,24.42999999999996,1
121.17000000000004,24.42999999999996,1
121.20000000000005,24.42999999999996,1
121.23000000000005,24.42999999999996,1
121.26000000000005,24.42999999999996,0
121.29000000000005,24.42999999999996,0
121.32000000000005,24.42999999999996,0
121.35000000000005,24.42999999999996,0
121.38000000000005,24.42999999999996,0
121.41000000000005,24.42999999999996,0
121.44000000000005,24.42999999999996,0
121.47000000000006,24.42999999999996,0
121.50000000000006,24.42999999999996,0
121.53000000000006,24.42999999999996,0
121.56000000000006,24.42999999999996,0
121.59000000000006,24.42999999999996,0
121.62000000000006,24.42999999999996,0
121.65000000000006,24.42999999999996,0
121.68000000000006,24.42999999999996,0
121.71000000000006,24.42999999999996,0
121.74000000000007,24.42999999999996,0
121.77000000000007,24.42999999999996,0
121.80000000000007,24.42999999999996,0
121.83000000000007,24.42999999999996,0
121.86000000000007,24.42999999999996,0
121.89000000000007,24.42999999999996,0
121.92000000000007,24.42999999999996,0
121.95000000000007,24.42999999999996,0
121.98000000000008,24.42999999999996,0
120.0,24.39999999999996,0
120.03,24.39999999999996,0
120.06,24.39999999999996,0
120.09,24.39999999999996,0
120.12,24.39999999999996,0
120.15,24.39999999999996,0
120.18,24.39999999999996,1
120.21000000000001,24.39999999999996,1
120.24000000000001,24.39999999999996,1
120.27000000000001,24.39999999999996,1
120.30000000000001,24.39999999999996,1
120.33000000000001,24.39999999999996,1
120.36000000000001,24.39999999999996,1
120.39000000000001,24.39999999999996,1
120.42000000000002,24.39999999999996,1
120.45000000000002,24.39999999999996,1
120.48000000000002,24.39999999999996,1
120.51000000000002,24.39999999999996,1
120.54000000000002,24.39999999999996,1
120.57000000000002,24.39999999999996,1
120.60000000000002,24.39999999999996,1
120.63000000000002,24.39999999999996,1
120.66000000000003,24.39999999999996,1
120.69000000000003,24.39999999999996,1
120.72000000000003,24.39999999999996,1
120.75000000000003,24.39999999999996,1
120.78000000000003,24.39999999999996,1
120.81000000000003,24.39999999999996,1
120.84000000000003,24.39999999999996,1
120.87000000000003,24.39999999999996,1
120.90000000000003,24.39999999999996,1
120.93000000000004,24.39999999999996,1
120.96000000000004,24.39999999999996,1
120.99000000000004,24.39999999999996,1
121.02000000000004,24.39999999999996,1
121.05000000000004,24.39999999999996,1
121.08000000000004,24.39999999999996,1
121.11000000000004,24.39999999999996,1
121.14000000000004,24.39999999999996,1
121.17000000000004,24.39999999999996,1
121.20000000000005,24.39999999999996,1
121.23000000000005,24.39999999999996,1
121.26000000000005,24.39999999999996,1
121.29000000000005,24.39999999999996,0
121.32000000000005,24.39999999999996,0
121.35000000000005,24.39999999999996,0
121.38000000000005,24.39999999999996,0
121.41000000000005,24.39999999999996,0
121.44000000000005,24.39999999999996,0
121.47000000000006,24.39999999999996,0
121.50000000000006,24.39999999999996,0
121.53000000000006,24.39999999999996,0
121.56000000000006,24.39999999999996,0
121.59000000000006,24.39999999999996,0
121.62000000000006,24.39999999999996,0
121.65000000000006,24.39999999999996,0
121.68000000000006,24.39999999999996,0
121.71000000000006,24.39999999999996,0
121.74000000000007,24.39999999999996,0
121.77000000000007,24.39999999999996,0
121.80000000000007,24.39999999999996,0
121.83000000000007,24.39999999999996,0
121.86000000000007,24.39999999999996,0
121.89000000000007,24.39999999999996,0
121.92000000000007,24.39999999999996,0
121.95000000000007,24.39999999999996,0
121.98000000000008,24.39999999999996,0
120.0,24.36999999999996,0
120.03,24.36999999999996,0
120.06,24.36999999999996,0
120.09,24.36999999999996,0
120.12,24.36999999999996,0
120.15,24.36999999999996,0
120.18,24.36999999999996,1
120.21000000000001,24.36999999999996,1
120.24000000000001,24.36999999999996,1
120.27000000000001,24.36999999999996,1
120.30000000000001,24.36999999999996,1
120.33000000000001,24.36999999999996,1
120.36000000000001,24.36999999999996,1
120.39000000000001,24.36999999999996,1
120.42000000000002,24.36999999999996,1
120.45000000000002,24.36999999999996,1
120.48000000000002,24.36999999999996,1
120.51000000000002,24.36999999999996,1
120.54000000000002,24.36999999999996,1
120.57000000000002,24.36999999999996,1
120.60000000000002,24.36999999999996,1
120.63000000000002,24.36999999999996,1
120.66000000000003,24.36999999999996,1
120.69000000000003,24.36999999999996,1
120.72000000000003,24.36999999999996,1
120.75000000000003,24.36999999999996,1
120.78000000000003,24.36999999999996,1
120.81000000000003,24.36999999999996,1
120.84000000000003,24.36999999999996,1
120.87000000000003,24.36999999999996,1
120.90000000000003,24.36999999999996,1
120.93000000000004,24.36999999999996,1
120.96000000000004,24.36999999999996,1
120.99000000000004,24.36999999999996,1
121.02000000000004,24.36999999999996,1
121.05000000000004,24.36999999999996,1
121.08000000000004,24.36999999999996,1
121.11000000000004,24.36999999999996,1
121.14000000000004,24.36999999999996,1
121.17000000000004,24.36999999999996,1
121.20000000000005,24.36999999999996,1
121.23000000000005,24.36999999999996,1
121.26000000000005,24.36999999999996,1
121.29000000000005,24.36999999999996,1
121.32000000000005,24.36999999999996,0
121.35000000000005,24.36999999999996,0
121.38000000000005,24.36999999999996,0
121.41000000000005,24.36999999999996,0
121.44000000000005,24.36999999999996,0
121.47000000000006,24.36999999999996,0
121.50000000000006,24.36999999999996,0
121.53000000000006,24.36999999999996,0
121.56000000000006,24.36999999999996,0
121.59000000000006,24.36999999999996,0
121.62000000000006,24.36999999999996,0
121.65000000000006,24.36999999999996,0
121.68000000000006,24.36999999999996,0
121.71000000000006,24.36999999999996,0
121.74000000000007,24.36999999999996,0
121.77000000000007,24.36999999999996,0
121.80000000000007,24.36999999999996,0
121.83000000000007,24.36999999999996,0
121.86000000000007,24.36999999999996,0
121.89000000000007,24.36999999999996,0
121.92000000000007,24.36999999999996,0
121.95000000000007,24.36999999999996,0
121.98000000000008,24.36999999999996,0
120.0,24.339999999999957,0
120.03,24.339999999999957,0
120.06,24.339999999999957,0
120.09,24.339999999999957,0
120.12,24.339999999999957,0
120.15,24.339999999999957,0
120.18,24.339999999999957,1
120.21000000000001,24.339999999999957,1
120.24000000000001,24.339999999999957,1
120.27000000000001,24.339999999999957,1
120.30000000000001,24.339999999999957,1
120.33000000000001,24.339999999999957,1
120.36000000000001,24.339999999999957,1
120.39000000000001,24.339999999999957,1
120.42000000000002,24.339999999999957,1
120.45000000000002,24.339999999999957,1
120.48000000000002,24.339999999999957,1
120.51000000000002,24.339999999999957,1
120.54000000000002,24.339999999999957,1
120.57000000000002,24.339999999999957,1
120.60000000000002,24.339999999999957,1
120.63000000000002,24.339999999999957,1
120.66000000000003,24.339999999999957,1
120.69000000000003,24.339999999999957,1
120.72000000000003,24.339999999999957,1
120.75000000000003,24.339999999999957,1
120.78000000000003,24.339999999999957,1
120.81000000000003,24.339999999999957,1
120.84000000000003,24.339999999999957,1
120.87000000000003,24.339999999999957,1
120.90000000000003,24.339999999999957,1
120.93000000000004,24.339999999999957,1
120.96000000000004,24.339999999999957,1
120.99000000000004,24.339999999999957,1
121.02000000000004,24.339999999999957,1
121.05000000000004,24.339999999999957,1
121.08000000000004,24.339999999999957,1
121.11000000000004,24.339999999999957,1
121.14000000000004,24.339999999999957,1
121.17000000000004,24.339999999999957,1
121.20000000000005,24.339999999999957,1
121.23000000000005,24.339999999999957,1
121.26000000000005,24.339999999999957,1
121.29000000000005,24.339999999999957,1
121.32000000000005,24.339999999999957,0
121.35000000000005,24.339999999999957,0
121.38000000000005,24.339999999999957,0
121.41000000000005,24.339999999999957,0
121.44000000000005,24.339999999999957,0
121.47000000000006,24.339999999999957,0
121.50000000000006,24.339999999999957,0
121.53000000000006,24.339999999999957,0
121.56000000000006,24.339999999999957,0
121.59000000000006,24.339999999999957,0
121.62000000000006,24.339999999999957,0
121.65000000000006,24.339999999999957,0
121.68000000000006,24.339999999999957,0
121.71000000000006,24.339999999999957,0
121.74000000000007,24.339999999999957,0
121.77000000000007,24.339999999999957,0
121.80000000000007,24.339999999999957,0
121.83000000000007,24.339999999999957,0
121.86000000000007,24.339999999999957,0
121.89000000000007,24.339999999999957,0
121.92000000000007,24.339999999999957,0
121.95000000000007,24.339999999999957,0
121.98000000000008,24.339999999999957,0
120.0,24.309999999999956,0
120.03,24.309999999999956,0
120.06,24.309999999999956,0
120.09,24.309999999999956,0
120.12,24.309999999999956,1
120.15,24.309999999999956,1
120.18,24.309999999999956,1
120.21000000000001,24.309999999999956,1
120.24000000000001,24.309999999999956,1
120.27000000000001,24.309999999999956,1
120.30000000000001,24.309999999999956,1
120.33000000000001,24.309999999999956,1
120.36000000000001,24.309999999999956,1
120.39000000000001,24.309999999999956,1
120.42000000000002,24.309999999999956,1
120.45000000000002,24.309999999999956,1
120.48000000000002,24.309999999999956,1
120.51000000000002,24.309999999999956,1
120.54000000000002,24.309999999999956,1
120.57000000000002,24.309999999999956,1
120.60000000000002,24.309999999999956,1
120.63000000000002,24.309999999999956,1
120.66000000000003,24.309999999999956,1
120.69000000000003,24.309999999999956,1
120.72000000000003,24.309999999999956,1
120.75000000000003,24.309999999999956,1
120.78000000000003,24.309999999999956,1
120.81000000000003,24.309999999999956,1
120.84000000000003,24.309999999999956,1
120.87000000000003,24.309999999999956,1
120.90000000000003,24.309999999999956,1
120.93000000000004,24.309999999999956,1
120.96000000000004,24.309999999999956,1
120.99000000000004,24.309999999999956,1
121.02000000000004,24.309999999999956,1
121.05000000000004,24.309999999999956,1
121.08000000000004,24.309999999999956,1
121.11000000000004,24.309999999999956,1
121.14000000000004,24.309999999999956,1
121.17000000000004,24.309999999999956,1
121.20000000000005,24.309999999999956,1
121.23000000000005,24.309999999999956,1
121.26000000000005,24.309999999999956,1
121.29000000000005,24.309999999999956,1
121.32000000000005,24.309999999999956,1
121.35000000000005,24.309999999999956,0
121.38000000000005,24.309999999999956,0
121.41000000000005,24.309999999999956,0
121.44000000000005,24.309999999999956,0
121.47000000000006,24.309999999999956,0
121.50000000000006,24.309999999999956,0
121.53000000000006,24.309999999999956,0
121.56000000000006,24.309999999999956,0
121.59000000000006,24.309999999999956,0
121.62000000000006,24.309999999999956,0
121.65000000000006,24.309999999999956,0
121.68000000000006,24.309999999999956,0
121.71000000000006,24.309999999999956,0
121.74000000000007,24.309999999999956,0
121.77000000000007,24.309999999999956,0
121.80000000000007,24.309999999999956,0
121.83000000000007,24.309999999999956,0
121.86000000000007,24.309999999999956,0
121.89000000000007,24.309999999999956,0
121.92000000000007,24.309999999999956,0
121.95000000000007,24.309999999999956,0
121.98000000000008,24.309999999999956,0
120.0,24.279999999999955,0
120.03,24.279999999999955,0
120.06,24.279999999999955,1
120.09,24.279999999999955,1
120.12,24.279999999999955,1
120.15,24.279999999999955,1
120.18,24.279999999999955,1
120.21000000000001,24.279999999999955,1
120.24000000000001,24.279999999999955,1
120.27000000000001,24.279999999999955,1
120.30000000000001,24.279999999999955,1
120.33000000000001,24.279999999999955,1
120.36000000000001,24.279999999999955,1
120.39000000000001,24.279999999999955,1
120.42000000000002,24.279999999999955,1
120.45000000000002,24.279999999999955,1
120.48000000000002,24.279999999999955,1
120.51000000000002,24.279999999999955,1
120.54000000000002,24.279999999999955,1
120.57000000000002,24.279999999999955,1
120.60000000000002,24.279999999999955,1
120.63000000000002,24.279999999999955,1
120.66000000000003,24.279999999999955,1
120.69000000000003,24.279999999999955,1
120.72000000000003,24.279999999999955,1
120.75000000000003,24.279999999999955,1
120.78000000000003,24.279999999999955,1
120.81000000000003,24.279999999999955,1
120.84000000000003,24.279999999999955,1
120.87000000000003,24.279999999999955,1
120.90000000000003,24.279999999999955,1
120.93000000000004,24.279999999999955,1
120.96000000000004,24.279999999999955,1
120.99000000000004,24.279999999999955,1
121.02000000000004,24.279999999999955,1
121.05000000000004,24.279999999999955,1
121.08000000000004,24.279999999999955,1
121.11000000000004,24.279999999999955,1
121.14000000000004,24.279999999999955,1
121.17000000000004,24.279999999999955,1
121.20000000000005,24.279999999999955,1
121.23000000000005,24.279999999999955,1
121.26000000000005,24.279999999999955,1
121.29000000000005,24.279999999999955,1
121.32000000000005,24.279999999999955,1
121.35000000000005,24.279999999999955,0
121.38000000000005,24.279999999999955,0
121.41000000000005,24.279999999999955,0
121.44000000000005,24.279999999999955,0
121.47000000000006,24.279999999999955,0
121.50000000000006,24.279999999999955,0
121.53000000000006,24.279999999999955,0
121.56000000000006,24.279999999999955,0
121.59000000000006,24.279999999999955,0
121.62000000000006,24.279999999999955,0
121.65000000000006,24.279999999999955,0
121.68000000000006,24.279999999999955,0
121.71000000000006,24.279999999999955,0
121.74000000000007,24.279999999999955,0
121.77000000000007,24.279999999999955,0
121.80000000000007,24.279999999999955,0
121.83000000000007,24.279999999999955,0
121.86000000000007,24.279999999999955,0
121.89000000000007,24.279999999999955,0
121.92000000000007,24.279999999999955,0
121.95000000000007,24.279999999999955,0
121.98000000000008,24.279999999999955,0
120.0,24.249999999999954,0
120.03,24.249999999999954,1
120.06,24.249999999999954,1
120.09,24.249999999999954,1
120.12,24.249999999999954,1
120.15,24.249999999999954,1
120.18,24.249999999999954,1
120.21000000000001,24.249999999999954,1
120.24000000000001,24.249999999999954,1
120.27000000000001,24.249999999999954,1
120.30000000000001,24.249999999999954,1
120.33000000000001,24.249999999999954,1
120.36000000000001,24.249999999999954,1
120.39000000000001,24.249999999999954,1
120.42000000000002,24.249999999999954,1
120.45000000000002,24.249999999999954,1
120.48000000000002,24.249999999999954,1
120.51000000000002,24.249999999999954,1
120.54000000000002,24.249999999999954,1
120.57000000000002,24.249999999999954,1
120.60000000000002,24.249999999999954,1
120.63000000000002,24.249999999999954,1
120.66000000000003,24.249999999999954,1
120.69000000000003,24.249999999999954,1
120.72000000000003,24.249999999999954,1
120.75000000000003,24.249999999999954,1
120.78000000000003,24.249999999999954,1
120.81000000000003,24.249999999999954,1
120.84000000000003,24.249999999999954,1
120.87000000000003,24.249999999999954,1
120.90000000000003,24.249999999999954,1
120.93000000000004,24.249999999999954,1
120.96000000000004,24.249999999999954,1
120.99000000000004,24.249999999999954,1
121.02000000000004,24.249999999999954,1
121.05000000000004,24.249999999999954,1
121.08000000000004,24.249999999999954,1
121.11000000000004,24.249999999999954,1
121.14000000000004,24.249999999999954,1
121.17000000000004,24.249999999999954,1
121.20000000000005,24.249999999999954,1
121.23000000000005,24.249999999999954,1
121.26000000000005,24.249999999999954,1
121.29000000000005,24.249999999999954,1
121.32000000000005,24.249999999999954,1
121.35000000000005,24.249999999999954,1
121.38000000000005,24.249999999999954,0
121.41000000000005,24.249999999999954,0
121.44000000000005,24.249999999999954,0
121.47000000000006,24.249999999999954,0
121.50000000000006,24.249999999999954,0
121.53000000000006,24.249999999999954,0
121.56000000000006,24.249999999999954,0
121.59000000000006,24.249999999999954,0
121.62000000000006,24.249999999999954,0
121.65000000000006,24.249999999999954,0
121.68000000000006,24.249999999999954,0
121.71000000000006,24.249999999999954,0
121.74000000000007,24.249999999999954,0
121.77000000000007,24.249999999999954,0
121.80000000000007,24.249999999999954,0
121.83000000000007,24.249999999999954,0
121.86000000000007,24.249999999999954,0
121.89000000000007,24.249999999999954,0
121.92000000000007,24.249999999999954,0
121.95000000000007,24.249999999999954,0
121.98000000000008,24.249999999999954,0
120.0,24.219999999999953,0
120.03,24.219999999999953,0
120.06,24.219999999999953,1
120.09,24.219999999999953,0
120.12,24.219999999999953,1
120.15,24.219999999999953,1
120.18,24.219999999999953,1
120.21000000000001,24.219999999999953,1
120.24000000000001,24.219999999999953,1
120.27000000000001,24.219999999999953,1
120.30000000000001,24.219999999999953,1
120.33000000000001,24.219999999999953,1
120.36000000000001,24.219999999999953,1
120.39000000000001,24.219999999999953,1
120.42000000000002,24.219999999999953,1
120.45000000000002,24.219999999999953,1
120.48000000000002,24.219999999999953,1
120.51000000000002,24.219999999999953,1
120.54000000000002,24.219999999999953,1
120.57000000000002,24.219999999999953,1
120.60000000000002,24.219999999999953,1
120.63000000000002,24.219999999999953,1
120.66000000000003,24.219999999999953,1
120.69000000000003,24.219999999999953,1
120.72000000000003,24.219999999999953,1
120.75000000000003,24.219999999999953,1
120.78000000000003,24.219999999999953,1
120.81000000000003,24.219999999999953,1
120.84000000000003,24.219999999999953,1
120.87000000000003,24.219999999999953,1
120.90000000000003,24.219999999999953,1
120.93000000000004,24.219999999999953,1
120.96000000000004,24.219999999999953,1
120.99000000000004,24.219999999999953,1
121.02000000000004,24.219999999999953,1
121.05000000000004,24.219999999999953,1
121.08000000000004,24.219999999999953,1
121.11000000000004,24.219999999999953,1
121.14000000000004,24.219999999999953,1
121.17000000000004,24.219999999999953,1
121.20000000000005,24.219999999999953,1
121.23000000000005,24.219999999999953,1
121.26000000000005,24.219999999999953,1
121.29000000000005,24.219999999999953,1
121.32000000000005,24.219999999999953,1
121.35000000000005,24.219999999999953,1
121.38000000000005,24.219999999999953,1
121.41000000000005,24.219999999999953,0
121.44000000000005,24.219999999999953,0
121.47000000000006,24.219999999999953,0
121.50000000000006,24.219999999999953,0
121.53000000000006,24.219999999999953,0
121.56000000000006,24.219999999999953,0
121.59000000000006,24.219999999999953,0
121.62000000000006,24.219999999999953,0
121.65000000000006,24.219999999999953,0
121.68000000000006,24.219999999999953,0
121.71000000000006,24.219999999999953,0
121.74000000000007,24.219999999999953,0
121.77000000000007,24.219999999999953,0
121.80000000000007,24.219999999999953,0
121.83000000000007,24.219999999999953,0
121.86000000000007,24.219999999999953,0
121.89000000000007,24.219999999999953,0
121.92000000000007,24.219999999999953,0
121.95000000000007,24.219999999999953,0
121.98000000000008,24.219999999999953,0
120.0,24.18999999999995,0
120.03,24.18999999999995,0
120.06,24.18999999999995,0
120.09,24.18999999999995,0
120.12,24.18999999999995,1
120.15,24.18999999999995,1
120.18,24.18999999999995,1
120.21000000000001,24.18999999999995,1
120.24000000000001,24.18999999999995,1
120.27000000000001,24.18999999999995,1
120.30000000000001,24.18999999999995,1
120.33000000000001,24.18999999999995,1
120.36000000000001,24.18999999999995,1
120.39000000000001,24.18999999999995,1
120.42000000000002,24.18999999999995,1
120.45000000000002,24.18999999999995,1
120.48000000000002,24.18999999999995,1
120.51000000000002,24.18999999999995,1
120.54000000000002,24.18999999999995,1
120.57000000000002,24.18999999999995,1
120.60000000000002,24.18999999999995,1
120.63000000000002,24.18999999999995,1
120.66000000000003,24.18999999999995,1
120.69000000000003,24.18999999999995,1
120.72000000000003,24.18999999999995,1
120.75000000000003,24.18999999999995,1
120.78000000000003,24.18999999999995,1
120.81000000000003,24.18999999999995,1
120.84000000000003,24.18999999999995,1
120.87000000000003,24.18999999999995,1
120.90000000000003,24.18999999999995,1
120.93000000000004,24.18999999999995,1
120.96000000000004,24.18999999999995,1
120.99000000000004,24.18999999999995,1
121.02000000000004,24.18999999999995,1
121.05000000000004,24.18999999999995,1
121.08000000000004,24.18999999999995,1
121.11000000000004,24.18999999999995,1
121.14000000000004,24.18999999999995,1
121.17000000000004,24.18999999999995,1
121.20000000000005,24.18999999999995,1
121.23000000000005,24.18999999999995,1
121.26000000000005,24.18999999999995,1
121.29000000000005,24.18999999999995,1
121.32000000000005,24.18999999999995,1
121.35000000000005,24.18999999999995,1
121.38000000000005,24.18999999999995,1
121.41000000000005,24.18999999999995,0
121.44000000000005,24.18999999999995,0
121.47000000000006,24.18999999999995,0
121.50000000000006,24.18999999999995,0
121.53000000000006,24.18999999999995,0
121.56000000000006,24.18999999999995,0
121.59000000000006,24.18999999999995,0
121.62000000000006,24.18999999999995,0
121.65000000000006,24.18999999999995,0
121.68000000000006,24.18999999999995,0
121.71000000000006,24.18999999999995,0
121.74000000000007,24.18999999999995,0
121.77000000000007,24.18999999999995,0
121.80000000000007,24.18999999999995,0
121.83000000000007,24.18999999999995,0
121.86000000000007,24.18999999999995,0
121.89000000000007,24.18999999999995,0
121.92000000000007,24.18999999999995,0
121.95000000000007,24.18999999999995,0
121.98000000000008,24.18999999999995,0
120.0,24.15999999999995,0
120.03,24.15999999999995,0
120.06,24.15999999999995,0
120.09,24.15999999999995,1
120.12,24.15999999999995,1
120.15,24.15999999999995,1
120.18,24.15999999999995,1
120.21000000000001,24.15999999999995,1
120.24000000000001,24.15999999999995,1
120.27000000000001,24.15999999999995,1
120.30000000000001,24.15999999999995,1
120.33000000000001,24.15999999999995,1
120.36000000000001,24.15999999999995,1
120.39000000000001,24.15999999999995,1
120.42000000000002,24.15999999999995,1
120.45000000000002,24.15999999999995,1
120.48000000000002,24.15999999999995,1
120.51000000000002,24.15999999999995,1
120.54000000000002,24.15999999999995,1
120.57000000000002,24.15999999999995,1
120.60000000000002,24.15999999999995,1
120.63000000000002,24.15999999999995,1
120.66000000000003,24.15999999999995,1
120.69000000000003,24.15999999999995,1
120.72000000000003,24.15999999999995,1
120.75000000000003,24.15999999999995,1
120.78000000000003,24.15999999999995,1
120.81000000000003,24.15999999999995,1
120.84000000000003,24.15999999999995,1
120.87000000000003,24.15999999999995,1
120.90000000000003,24.15999999999995,1
120.93000000000004,24.15999999999995,1
120.96000000000004,24.15999999999995,1
120.99000000000004,24.15999999999995,1
121.02000000000004,24.15999999999995,1
121.05000000000004,24.15999999999995,1
121.08000000000004,24.15999999999995,1
121.11000000000004,24.15999999999995,1
121.14000000000004,24.15999999999995,1
121.17000000000004,24.15999999999995,1
121.20000000000005,24.15999999999995,1
121.23000000000005,24.15999999999995,1
121.26000000000005,24.15999999999995,1
121.29000000000005,24.15999999999995,1
121.32000000000005,24.15999999999995,1
121.35000000000005,24.15999999999995,1
121.38000000000005,24.15999999999995,1
121.41000000000005,24.15999999999995,0
121.44000000000005,24.15999999999995,0
121.47000000000006,24.15999999999995,0
121.50000000000006,24.15999999999995,0
121.53000000000006,24.15999999999995,0
121.56000000000006,24.15999999999995,0
121.59000000000006,24.15999999999995,0
121.62000000000006,24.15999999999995,0
121.65000000000006,24.15999999999995,0
121.68000000000006,24.15999999999995,0
121.71000000000006,24.15999999999995,0
121.74000000000007,24.15999999999995,0
121.77000000000007,24.15999999999995,0
121.80000000000007,24.15999999999995,0
121.83000000000007,24.15999999999995,0
121.86000000000007,24.15999999999995,0
121.89000000000007,24.15999999999995,0
121.92000000000007,24.15999999999995,0
121.95000000000007,24.15999999999995,0
121.98000000000008,24.15999999999995,0
120.0,24.12999999999995,0
120.03,24.12999999999995,0
120.06,24.12999999999995,0
120.09,24.12999999999995,1
120.12,24.12999999999995,1
120.15,24.12999999999995,1
120.18,24.12999999999995,1
120.21000000000001,24.12999999999995,1
120.24000000000001,24.12999999999995,1
120.27000000000001,24.12999999999995,1
120.30000000000001,24.12999999999995,1
120.33000000000001,24.12999999999995,1
120.36000000000001,24.12999999999995,1
120.39000000000001,24.12999999999995,1
120.42000000000002,24.12999999999995,1
120.45000000000002,24.12999999999995,1
120.48000000000002,24.12999999999995,1
120.51000000000002,24.12999999999995,1
120.54000000000002,24.12999999999995,1
120.57000000000002,24.12999999999995,1
120.60000000000002,24.12999999999995,1
120.63000000000002,24.12999999999995,1
120.66000000000003,24.12999999999995,1
120.69000000000003,24.12999999999995,1
120.72000000000003,24.12999999999995,1
120.75000000000003,24.12999999999995,1
120.78000000000003,24.12999999999995,1
120.81000000000003,24.12999999999995,1
120.84000000000003,24.12999999999995,1
120.87000000000003,24.12999999999995,1
120.90000000000003,24.12999999999995,1
120.93000000000004,24.12999999999995,1
120.96000000000004,24.12999999999995,1
120.99000000000004,24.12999999999995,1
121.02000000000004,24.12999999999995,1
121.05000000000004,24.12999999999995,1
121.08000000000004,24.12999999999995,1
121.11000000000004,24.12999999999995,1
121.14000000000004,24.12999999999995,1
121.17000000000004,24.12999999999995,1
121.20000000000005,24.12999999999995,1
121.23000000000005,24.12999999999995,1
121.26000000000005,24.12999999999995,1
121.29000000000005,24.12999999999995,1
121.32000000000005,24.12999999999995,1
121.35000000000005,24.12999999999995,1
121.38000000000005,24.12999999999995,1
121.41000000000005,24.12999999999995,0
121.44000000000005,24.12999999999995,0
121.47000000000006,24.12999999999995,0
121.50000000000006,24.12999999999995,0
121.53000000000006,24.12999999999995,0
121.56000000000006,24.12999999999995,0
121.59000000000006,24.12999999999995,0
121.62000000000006,24.12999999999995,0
121.65000000000006,24.12999999999995,0
121.68000000000006,24.12999999999995,0
121.71000000000006,24.12999999999995,0
121.74000000000007,24.12999999999995,0
121.77000000000007,24.12999999999995,0
121.80000000000007,24.12999999999995,0
121.83000000000007,24.12999999999995,0
121.86000000000007,24.12999999999995,0
121.89000000000007,24.12999999999995,0
121.92000000000007,24.12999999999995,0
121.95000000000007,24.12999999999995,0
121.98000000000008,24.12999999999995,0
120.0,24.099999999999948,0
120.03,24.099999999999948,0
120.06,24.099999999999948,0
120.09,24.099999999999948,0
120.12,24.099999999999948,1
120.15,24.099999999999948,1
120.18,24.099999999999948,1
120.21000000000001,24.099999999999948,1
120.24000000000001,24.099999999999948,1
120.27000000000001,24.099999999999948,1
120.30000000000001,24.099999999999948,1
120.33000000000001,24.099999999999948,1
120.36000000000001,24.099999999999948,1
120.39000000000001,24.099999999999948,1
120.42000000000002,24.099999999999948,1
120.45000000000002,24.099999999999948,1
120.48000000000002,24.099999999999948,1
120.51000000000002,24.099999999999948,1
120.54000000000002,24.099999999999948,1
120.57000000000002,24.099999999999948,1
120.60000000000002,24.099999999999948,1
120.63000000000002,24.099999999999948,1
120.66000000000003,24.099999999999948,1
120.69000000000003,24.099999999999948,1
120.72000000000003,24.099999999999948,1
120.75000000000003,24.099999999999948,1
120.78000000000003,24.099999999999948,1
120.81000000000003,24.099999999999948,1
120.84000000000003,24.099999999999948,1
